NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240210%WP2446%HOMO SAPIENS	RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240210%WP2446%HOMO SAPIENS	Details ...	67	-0.6187359	-1.8937507	0.0	0.021698259	0.23	3899	tags=69%, list=28%, signal=95%	
ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	Details ...	108	-0.58371145	-1.8709606	0.0	0.031695485	0.343	1706	tags=34%, list=12%, signal=39%	
ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066	ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066	Details ...	25	-0.74684983	-1.8701074	0.0	0.02980383	0.348	1699	tags=40%, list=12%, signal=46%	
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	Details ...	45	-0.653166	-1.8698151	0.0	0.027739491	0.349	3102	tags=56%, list=23%, signal=72%	
DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	Details ...	55	-0.64190215	-1.8582785	0.0	0.032369107	0.413	1862	tags=42%, list=14%, signal=48%	
GLUTAMINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009064	GLUTAMINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009064	Details ...	32	-0.70753264	-1.8252409	0.0	0.056940015	0.627	1691	tags=47%, list=12%, signal=53%	
SULFUR AMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 65%1614635	SULFUR AMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 65%1614635	Details ...	23	-0.74816436	-1.8238548	0.0	0.054800864	0.632	1792	tags=43%, list=13%, signal=50%	
ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607	ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607	Details ...	40	-0.66891146	-1.8109953	0.0	0.06414473	0.714	1473	tags=35%, list=11%, signal=39%	
FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	Details ...	20	-0.75791883	-1.8033814	0.0022222223	0.06922429	0.764	1862	tags=55%, list=14%, signal=64%	
REPLICATION FORK PROCESSING%GOBP%GO:0031297	REPLICATION FORK PROCESSING%GOBP%GO:0031297	Details ...	44	-0.64309275	-1.782131	0.0	0.09526306	0.862	4190	tags=75%, list=31%, signal=108%	
AMINO ACID ACTIVATION%GOBP%GO:0043038	AMINO ACID ACTIVATION%GOBP%GO:0043038		40	-0.65011823	-1.7700921	0.0	0.10889743	0.912	3324	tags=55%, list=24%, signal=72%	
AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652	AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652		38	-0.6556066	-1.7642679	0.002202643	0.11472997	0.935	1691	tags=37%, list=12%, signal=42%	
ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523	ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523		27	-0.68057054	-1.7628536	0.0021691974	0.11229213	0.941	2273	tags=52%, list=17%, signal=62%	
3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521	3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521		27	-0.68057054	-1.7595376	0.0021459227	0.11332635	0.954	2273	tags=52%, list=17%, signal=62%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		40	-0.65011823	-1.7559966	0.0023041475	0.1144523	0.959	3324	tags=55%, list=24%, signal=72%	
3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY%PATHWHIZ%PW000063	3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY%PATHWHIZ%PW000063		27	-0.68057054	-1.7496104	0.0	0.121632956	0.973	2273	tags=52%, list=17%, signal=62%	
METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384	METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384		27	-0.68057054	-1.7489015	0.0	0.11854737	0.973	2273	tags=52%, list=17%, signal=62%	
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%R-HSA-77289.7	MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%R-HSA-77289.7		33	-0.6735818	-1.7474073	0.0	0.11635337	0.976	1695	tags=33%, list=12%, signal=38%	
GLYOXYLATE METABOLISM AND GLYCINE DEGRADATION%REACTOME%R-HSA-389661.8	GLYOXYLATE METABOLISM AND GLYCINE DEGRADATION%REACTOME%R-HSA-389661.8		23	-0.71476567	-1.7412535	0.002232143	0.122305624	0.983	3286	tags=65%, list=24%, signal=86%	
3-METHYLCROTONYL-COA CARBOXYLASE DEFICIENCY TYPE I%SMPDB%SMP0000237	3-METHYLCROTONYL-COA CARBOXYLASE DEFICIENCY TYPE I%SMPDB%SMP0000237		27	-0.68057054	-1.7409244	0.00896861	0.11899952	0.983	2273	tags=52%, list=17%, signal=62%	
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005		53	-0.6034052	-1.7397821	0.002247191	0.1172341	0.983	4190	tags=70%, list=31%, signal=100%	
VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION%PATHWHIZ%PW000051	VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION%PATHWHIZ%PW000051		27	-0.68057054	-1.736229	0.0043290043	0.11938372	0.985	2273	tags=52%, list=17%, signal=62%	
DEFECTS IN VITAMIN AND COFACTOR METABOLISM%REACTOME DATABASE ID RELEASE 65%3296482	DEFECTS IN VITAMIN AND COFACTOR METABOLISM%REACTOME DATABASE ID RELEASE 65%3296482		21	-0.7180642	-1.7347443	0.002232143	0.118055016	0.985	1769	tags=38%, list=13%, signal=44%	
3-METHYLGLUTACONIC ACIDURIA TYPE I%SMPDB%SMP0000139	3-METHYLGLUTACONIC ACIDURIA TYPE I%SMPDB%SMP0000139		27	-0.68057054	-1.734071	0.002173913	0.11555119	0.986	2273	tags=52%, list=17%, signal=62%	
ISOVALERIC ACIDURIA%PATHWHIZ%PW000091	ISOVALERIC ACIDURIA%PATHWHIZ%PW000091		27	-0.68057054	-1.7262341	0.0	0.12647207	0.995	2273	tags=52%, list=17%, signal=62%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418		37	-0.6366233	-1.7239956	0.004889976	0.12708955	0.995	3324	tags=54%, list=24%, signal=71%	
PTERIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042558	PTERIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042558		23	-0.6969522	-1.7204176	0.0088495575	0.13021192	0.997	1862	tags=48%, list=14%, signal=55%	
MALONIC ACIDURIA%SMPDB%SMP0000198	MALONIC ACIDURIA%SMPDB%SMP0000198		16	-0.7560383	-1.7192531	0.0062370063	0.12863976	0.997	2273	tags=50%, list=17%, signal=60%	
TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME DATABASE ID RELEASE 65%8986944	TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME DATABASE ID RELEASE 65%8986944		39	-0.62300414	-1.7187747	0.0023148148	0.12616344	0.997	3218	tags=56%, list=23%, signal=73%	
PROPIONIC ACIDEMIA%PATHWHIZ%PW000062	PROPIONIC ACIDEMIA%PATHWHIZ%PW000062		27	-0.68057054	-1.7143186	0.004338395	0.1317783	0.998	2273	tags=52%, list=17%, signal=62%	
METHYLMALONIC ACIDURIA%SMPDB%SMP0000200	METHYLMALONIC ACIDURIA%SMPDB%SMP0000200		27	-0.68057054	-1.7133203	0.006802721	0.13038917	0.998	2273	tags=52%, list=17%, signal=62%	
3-METHYLGLUTACONIC ACIDURIA TYPE III%SMPDB%SMP0000140	3-METHYLGLUTACONIC ACIDURIA TYPE III%SMPDB%SMP0000140		27	-0.68057054	-1.7124947	0.0021097045	0.12883818	0.998	2273	tags=52%, list=17%, signal=62%	
ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500		27	-0.68057054	-1.7120872	0.004405286	0.12636001	0.998	2273	tags=52%, list=17%, signal=62%	
TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY		37	-0.6366233	-1.7114784	0.0	0.12431574	0.998	3324	tags=54%, list=24%, signal=71%	
MAPLE SYRUP URINE DISEASE%PATHWHIZ%PW000064	MAPLE SYRUP URINE DISEASE%PATHWHIZ%PW000064		27	-0.68057054	-1.7100158	0.0044345898	0.1237547	0.998	2273	tags=52%, list=17%, signal=62%	
REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033146	REGULATION OF INTRACELLULAR ESTROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033146		18	-0.7353529	-1.7071464	0.0042462847	0.12552518	0.998	735	tags=17%, list=5%, signal=18%	
PROTEINOGENIC AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170038	PROTEINOGENIC AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170038		33	-0.64504474	-1.7006738	0.0023201855	0.13462405	1.0	1473	tags=33%, list=11%, signal=37%	
3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141	3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141		27	-0.68057054	-1.6996009	0.0088691795	0.13356555	1.0	2273	tags=52%, list=17%, signal=62%	
3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498	3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498		27	-0.68057054	-1.6985812	0.006960557	0.13278273	1.0	2273	tags=52%, list=17%, signal=62%	
METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS%PATHWHIZ%PW000208	METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS%PATHWHIZ%PW000208		16	-0.7560383	-1.6979638	0.010548524	0.13098346	1.0	2273	tags=50%, list=17%, signal=60%	
BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173	BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173		27	-0.68057054	-1.6974247	0.0023584906	0.12930532	1.0	2273	tags=52%, list=17%, signal=62%	
MISMATCH REPAIR%GOBP%GO:0006298	MISMATCH REPAIR%GOBP%GO:0006298		24	-0.69115794	-1.6950349	0.004454343	0.13048634	1.0	3847	tags=79%, list=28%, signal=110%	
2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061	2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061		27	-0.68057054	-1.6944642	0.0065075923	0.12872888	1.0	2273	tags=52%, list=17%, signal=62%	
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 65%174417	TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 65%174417		31	-0.6457807	-1.6908327	0.0043763677	0.13250005	1.0	3847	tags=68%, list=28%, signal=94%	
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054		142	-0.5031446	-1.6903589	0.0	0.13103135	1.0	1038	tags=20%, list=8%, signal=21%	
L-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170034	L-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0170034		33	-0.64504474	-1.6883423	0.008179959	0.1317781	1.0	1473	tags=33%, list=11%, signal=37%	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176		21	-0.71081024	-1.6870922	0.008791209	0.13149554	1.0	1548	tags=38%, list=11%, signal=43%	
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606		41	-0.619202	-1.681055	0.0065502184	0.1408012	1.0	2502	tags=44%, list=18%, signal=54%	
MALONYL-COA DECARBOXYLASE DEFICIENCY%PATHWHIZ%PW000478	MALONYL-COA DECARBOXYLASE DEFICIENCY%PATHWHIZ%PW000478		16	-0.7560383	-1.6787783	0.0065645515	0.14248075	1.0	2273	tags=50%, list=17%, signal=60%	
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4		32	-0.6314553	-1.6678985	0.014767933	0.16108122	1.0	3878	tags=72%, list=28%, signal=100%	
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395		142	-0.5031446	-1.6678904	0.0	0.15845516	1.0	1038	tags=20%, list=8%, signal=21%	
EXTENSION OF TELOMERES%REACTOME DATABASE ID RELEASE 65%180786	EXTENSION OF TELOMERES%REACTOME DATABASE ID RELEASE 65%180786		48	-0.5924119	-1.6667556	0.0023201855	0.15795887	1.0	3954	tags=63%, list=29%, signal=87%	
PROPANOATE METABOLISM%SMPDB%SMP0000016	PROPANOATE METABOLISM%SMPDB%SMP0000016		16	-0.7560383	-1.6644025	0.008179959	0.16019593	1.0	2273	tags=50%, list=17%, signal=60%	
DNA IR DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20240210%WP4016%HOMO SAPIENS	DNA IR DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20240210%WP4016%HOMO SAPIENS		64	-0.55583423	-1.6608964	0.0023474179	0.1642138	1.0	4190	tags=63%, list=31%, signal=90%	
CELLULAR RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905145	CELLULAR RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905145		16	-0.74228674	-1.6590829	0.012145749	0.16523805	1.0	1189	tags=38%, list=9%, signal=41%	
GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 65%70263	GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 65%70263		24	-0.6613215	-1.6580466	0.006355932	0.16458464	1.0	2260	tags=54%, list=16%, signal=65%	
HISTONE MODIFICATIONS%WIKIPATHWAYS_20240210%WP2369%HOMO SAPIENS	HISTONE MODIFICATIONS%WIKIPATHWAYS_20240210%WP2369%HOMO SAPIENS		33	-0.63711214	-1.6568872	0.0	0.16489458	1.0	827	tags=15%, list=6%, signal=16%	
NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225	NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225		25	-0.668193	-1.6562135	0.013274336	0.16362202	1.0	1105	tags=32%, list=8%, signal=35%	
L-AMINO ACID CATABOLIC PROCESS%GOBP%GO:0170035	L-AMINO ACID CATABOLIC PROCESS%GOBP%GO:0170035		24	-0.66393566	-1.6535695	0.0064794817	0.16652812	1.0	2161	tags=42%, list=16%, signal=49%	
RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905144	RESPONSE TO ACETYLCHOLINE%GOBP%GO:1905144		16	-0.74228674	-1.6513205	0.012738854	0.1687791	1.0	1189	tags=38%, list=9%, signal=41%	
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY		24	-0.67377776	-1.6435357	0.0043196543	0.1819151	1.0	3471	tags=63%, list=25%, signal=84%	
RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034030	RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034030		40	-0.5911324	-1.641562	0.006880734	0.18348998	1.0	2153	tags=30%, list=16%, signal=35%	
CRISTAE FORMATION%REACTOME DATABASE ID RELEASE 65%8949613	CRISTAE FORMATION%REACTOME DATABASE ID RELEASE 65%8949613		29	-0.6316662	-1.6349014	0.0021598272	0.1960334	1.0	2263	tags=41%, list=16%, signal=49%	
PURINE NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034033	PURINE NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034033		40	-0.5911324	-1.6262293	0.0067264573	0.21325473	1.0	2153	tags=30%, list=16%, signal=35%	
SUMOYLATION OF TRANSCRIPTION FACTORS%REACTOME%R-HSA-3232118.9	SUMOYLATION OF TRANSCRIPTION FACTORS%REACTOME%R-HSA-3232118.9		16	-0.7219847	-1.6248246	0.012474013	0.21360508	1.0	1688	tags=44%, list=12%, signal=50%	
PKMTS METHYLATE HISTONE LYSINES%REACTOME%R-HSA-3214841.5	PKMTS METHYLATE HISTONE LYSINES%REACTOME%R-HSA-3214841.5		39	-0.59491014	-1.6247488	0.0091743115	0.21099487	1.0	827	tags=15%, list=6%, signal=16%	
PORPHYRIN METABOLISM%REACTOME%R-HSA-189445.3	PORPHYRIN METABOLISM%REACTOME%R-HSA-189445.3		16	-0.73180753	-1.6222869	0.006369427	0.21378113	1.0	1103	tags=25%, list=8%, signal=27%	
NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528	NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528		18	-0.6936823	-1.6213762	0.014675053	0.2131776	1.0	1454	tags=39%, list=11%, signal=43%	
PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501	PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501		17	-0.72165936	-1.6171647	0.014989293	0.22041877	1.0	878	tags=35%, list=6%, signal=38%	
MITOCHONDRION TRANSPORT ALONG MICROTUBULE%GOBP%GO:0047497	MITOCHONDRION TRANSPORT ALONG MICROTUBULE%GOBP%GO:0047497		15	-0.72085875	-1.6165949	0.023454158	0.21900222	1.0	1488	tags=40%, list=11%, signal=45%	
MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396	MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396		17	-0.72165936	-1.61628	0.012295082	0.217058	1.0	878	tags=35%, list=6%, signal=38%	
PROTEINOGENIC AMINO ACID CATABOLIC PROCESS%GOBP%GO:0170040	PROTEINOGENIC AMINO ACID CATABOLIC PROCESS%GOBP%GO:0170040		24	-0.66393566	-1.6150427	0.008510638	0.21737428	1.0	2161	tags=42%, list=16%, signal=49%	
NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0033866	NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0033866		40	-0.5911324	-1.6118585	0.011235955	0.2221904	1.0	2153	tags=30%, list=16%, signal=35%	
SMALL MOLECULE CATABOLIC PROCESS%GOBP%GO:0044282	SMALL MOLECULE CATABOLIC PROCESS%GOBP%GO:0044282		200	-0.46125552	-1.6108997	0.0	0.22168736	1.0	2273	tags=29%, list=17%, signal=34%	
IMPAIRED BRCA2 BINDING TO PALB2%REACTOME DATABASE ID RELEASE 65%9709603	IMPAIRED BRCA2 BINDING TO PALB2%REACTOME DATABASE ID RELEASE 65%9709603		23	-0.65468377	-1.6106938	0.010438413	0.21960633	1.0	4244	tags=78%, list=31%, signal=113%	
POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 65%174411	POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 65%174411		23	-0.6575258	-1.6106324	0.016064256	0.21733262	1.0	3492	tags=61%, list=25%, signal=82%	
ONE CARBON METABOLISM%WIKIPATHWAYS_20240210%WP241%HOMO SAPIENS	ONE CARBON METABOLISM%WIKIPATHWAYS_20240210%WP241%HOMO SAPIENS		15	-0.737763	-1.6037518	0.016494846	0.23109171	1.0	2015	tags=47%, list=15%, signal=55%	
TELOMERE MAINTENANCE%GOBP%GO:0000723	TELOMERE MAINTENANCE%GOBP%GO:0000723		80	-0.51527387	-1.5962704	0.007125891	0.24696177	1.0	3040	tags=40%, list=22%, signal=51%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		163	-0.46859187	-1.5955603	0.0	0.24573359	1.0	4321	tags=58%, list=31%, signal=84%	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302		186	-0.4593899	-1.5891929	0.0	0.25940478	1.0	4348	tags=55%, list=32%, signal=79%	
ESTABLISHMENT OF MITOCHONDRION LOCALIZATION, MICROTUBULE-MEDIATED%GOBP%GO:0034643	ESTABLISHMENT OF MITOCHONDRION LOCALIZATION, MICROTUBULE-MEDIATED%GOBP%GO:0034643		15	-0.72085875	-1.5874952	0.016666668	0.2609683	1.0	1488	tags=40%, list=11%, signal=45%	
RECOMBINATIONAL REPAIR%GOBP%GO:0000725	RECOMBINATIONAL REPAIR%GOBP%GO:0000725		110	-0.4848778	-1.5859727	0.0025773195	0.26254207	1.0	4321	tags=58%, list=31%, signal=84%	
3-PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000721	3-PHOSPHOGLYCERATE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000721		18	-0.685458	-1.5814941	0.02536998	0.27207375	1.0	1312	tags=33%, list=10%, signal=37%	
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME DATABASE ID RELEASE 65%5693568	RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME DATABASE ID RELEASE 65%5693568		31	-0.59783727	-1.581091	0.013544018	0.27034804	1.0	4244	tags=71%, list=31%, signal=103%	
ESTABLISHMENT OF MITOCHONDRION LOCALIZATION%GOBP%GO:0051654	ESTABLISHMENT OF MITOCHONDRION LOCALIZATION%GOBP%GO:0051654		18	-0.6847778	-1.580181	0.016597511	0.26990515	1.0	1488	tags=33%, list=11%, signal=37%	
GLUTAMATE METABOLIC PROCESS%GOBP%GO:0006536	GLUTAMATE METABOLIC PROCESS%GOBP%GO:0006536		17	-0.6829483	-1.5789378	0.039911307	0.2703876	1.0	1691	tags=53%, list=12%, signal=60%	
METABOLIC EPILEPTIC DISORDERS%WIKIPATHWAYS_20240210%WP5355%HOMO SAPIENS	METABOLIC EPILEPTIC DISORDERS%WIKIPATHWAYS_20240210%WP5355%HOMO SAPIENS		47	-0.5651595	-1.5785128	0.0023584906	0.2688221	1.0	3086	tags=43%, list=22%, signal=55%	
GLYCINE AND SERINE METABOLISM%SMPDB%SMP0000004	GLYCINE AND SERINE METABOLISM%SMPDB%SMP0000004		18	-0.685458	-1.5773225	0.023305085	0.26902005	1.0	1312	tags=33%, list=10%, signal=37%	
HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485	HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485		18	-0.685458	-1.5772318	0.01268499	0.26655656	1.0	1312	tags=33%, list=10%, signal=37%	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY		43	-0.5721232	-1.5724863	0.018306635	0.2767986	1.0	4190	tags=67%, list=31%, signal=97%	
DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS		31	-0.6092989	-1.5720595	0.008948546	0.27515975	1.0	3878	tags=65%, list=28%, signal=90%	
