NAME	TITLE	SCORE	
MSL3P1		14.929635	
SPG21		14.913971	
RNASE3		14.889827	
LHFPL2		14.851789	
RAI14		14.841029	
IL32		14.79399	
CDC42BPB		14.793932	
ZNF394		14.781255	
NCF1		14.76413	
S100A6		14.760303	
PXYLP1		14.75498	
HRH1		14.7404995	
LINC02693		14.725048	
POU2F2		14.702968	
SEMA6B		14.702181	
DES		14.653836	
LOC101928143		14.594937	
ADTRP		14.579363	
ADGRE1		14.551201	
TUBG2		14.432073	
JUND		14.420809	
DUSP4		14.395335	
CCR2		14.336682	
TOR1AIP2		14.29986	
SLC18B1		14.286176	
ATP6V0A1		14.207655	
S100A12		14.182222	
EHD1		14.161466	
PSTPIP1		14.036327	
NFKBID		14.030149	
DGKA		14.017435	
ZDHHC21		14.012676	
C4orf54		13.986028	
CTSB		13.925176	
TGFB1		13.882019	
ARL8A		13.793948	
HP		13.788968	
ACVRL1		13.783341	
RAP1GDS1		13.764437	
KLRB1		13.729547	
PLEKHG4		13.718999	
GPNMB		13.674106	
DTX1		13.654886	
CD101		13.652585	
MPPE1		13.6517515	
TRIM59		13.640901	
UBE2E3		13.588248	
SYT17		13.541692	
FCGR2C		13.537491	
SNX20		13.506154	
CRISPLD2		13.49742	
TDRD9		13.483932	
TMEM154		13.422756	
TMIGD3		13.397513	
RHOXF2		13.391465	
NLRC4		13.389243	
ARRDC2		13.369656	
NCF1B		13.369003	
GLIPR2		13.342771	
SVIL-AS1		13.295993	
MGAT1		13.286288	
EEPD1		13.279459	
SH3BP1		13.272504	
KCTD12		13.171347	
ORM1		13.171132	
NOD2		13.163675	
FGR		13.132128	
NINL		13.106227	
MFAP4		13.084846	
TMCC2		13.081455	
FKBP1A		13.07859	
PRL		13.064721	
MYD88		13.052168	
CD163		13.034044	
TGIF1		12.993051	
UBE2H		12.947374	
OTP		12.939684	
SMPD1		12.933682	
EPHB3		12.921088	
DNAJC5		12.9189005	
TGM5		12.910505	
SPP1		12.853052	
NT5E		12.846001	
LRRC25		12.829362	
TNN		12.822839	
KLF13		12.804712	
FCGR1CP		12.803295	
SLC25A44		12.78724	
SLCO3A1		12.770933	
EGLN3		12.759743	
FKBP14		12.732335	
ZNF556		12.713346	
SH3BP5		12.70962	
SLC25A23		12.701817	
H2AJ		12.698127	
AGPAT1		12.659848	
PLPPR3		12.654895	
CYTH4		12.641375	
SLC35D2		12.603416	
MYO7A		12.525718	
LOC101928429		12.504026	
LOC105370169		12.493537	
JAML		12.468266	
RGS19		12.4201355	
MNDA		12.412338	
S100A8		12.401978	
F3		12.376042	
MYBPC2		12.361644	
FAM89A		12.355409	
CACNA2D3		12.353749	
ECRP		12.315817	
VNN1		12.310364	
RUBCNL		12.304534	
NRIP3		12.278439	
FRG1CP		12.254794	
GGACT		12.243224	
GPR183		12.214828	
FRY		12.192023	
REEP3		12.189593	
PADI2		12.18625	
SMARCD3		12.165771	
PPP1R11		12.140572	
EFEMP1		12.0865965	
MLC1		12.029517	
SHROOM2		12.017762	
FOXP1		12.010088	
RNF13		11.992365	
MCL1		11.9707775	
PTGDS		11.96573	
NDRG1		11.932882	
RBM38		11.932491	
KAZN		11.926443	
SMPD3		11.897294	
TMIGD2		11.885222	
USP4		11.88043	
LRP1		11.865175	
IP6K2		11.8582325	
SATB1-AS1		11.822923	
NCF2		11.807467	
SLC4A3		11.807113	
RASSF5		11.777818	
COL18A1		11.764904	
STC2		11.758257	
S100A9		11.735074	
TFAP2A		11.724745	
PEAR1		11.674893	
CSTA		11.666581	
SELPLG		11.645328	
ADAMTS4		11.538757	
BMF		11.536249	
CCDC112		11.525601	
MOB3A		11.496463	
RHBDF1		11.450113	
CARD19		11.450049	
PPA2		11.432162	
ZNF783		11.407529	
KLF3		11.39997	
IL17RA		11.388788	
GCNA		11.377489	
ANXA1		11.373868	
FOCAD		11.373747	
PLEKHA8		11.265823	
UPP1		11.247507	
LDHD		11.201148	
IL31RA		11.200161	
CTSZ		11.200102	
CARD11		11.19751	
GP9		11.194982	
RBM24		11.172313	
POR		11.165547	
OTX1		11.148044	
PNRC1		11.103722	
TNFRSF21		11.103042	
PAPLN		11.102688	
FZD6		11.045411	
HCLS1		11.037549	
BLOC1S2		11.023707	
LIMK1		11.022106	
KIAA0513		11.017505	
NAPSB		11.012076	
PPP2CB		11.007054	
INSM1		10.938866	
LRWD1		10.912393	
SLC37A2		10.882211	
HOXA11-AS		10.860506	
SLC30A1		10.836744	
VSIR		10.81603	
HOXA13		10.722321	
TANK		10.627421	
TRPM4		10.622767	
TBXA2R		10.615191	
ATP6V1B2		10.614255	
APOE		10.588214	
TET2		10.582849	
GTSF1		10.578712	
SLC26A11		10.558288	
CSRNP1		10.539931	
PYGL		10.52319	
TOR1AIP1		10.514654	
MIDN		10.500294	
LINC02397		10.496351	
TLR2		10.493893	
PNMA6E		10.486773	
BCL3		10.466962	
SPNS3		10.454338	
CDC42BPA		10.453674	
CSGALNACT2		10.444729	
GOLPH3		10.435731	
AFAP1		10.434838	
HSPA7		10.41679	
VDR		10.412755	
FAM78A		10.410845	
RNF24		10.389394	
OSCAR		10.363885	
ITGB4		10.361525	
IL18		10.354435	
ARSB		10.352011	
HR		10.342959	
NRBF2		10.339537	
SH3GL1		10.331638	
ZBTB38		10.308287	
AGTRAP		10.2880745	
LOC101927999		10.249109	
RNF175		10.248777	
SPTB		10.244649	
SLAMF8		10.2146435	
LOC284191		10.1763	
LOC105369363		10.167135	
SNX11		10.132235	
IQCD		10.120372	
CAP1		10.106682	
AMZ2P1		10.096655	
GRIN2D		10.092551	
GJB2		10.088579	
SLC11A1		10.056892	
ASGR2		10.054227	
IRS2		10.05333	
IZUMO4		10.024318	
NXT2		10.01875	
TIFAB		9.99577	
RASSF2		9.919923	
ARPC4		9.913022	
APOC1		9.899852	
PRKCG		9.89366	
RFLNB		9.882834	
KCNE5		9.881335	
SULF2		9.879681	
TRG-AS1		9.871672	
C5AR1		9.871042	
BMP8B		9.858681	
SLC7A7		9.847455	
PIK3R5		9.833116	
IRF8		9.83152	
LOC339862		9.816106	
HSP90B1		9.80805	
BTG2		9.8009	
FCGR1B		9.796765	
PRG2		9.790377	
TREML2		9.783439	
NR5A1		9.782593	
VPS26B		9.780556	
THEMIS2		9.779579	
SELENOM		9.779327	
KLHL13		9.771455	
NECTIN4		9.770802	
MAP4K2		9.763191	
LOC441179		9.760026	
UNC13D		9.74324	
SERPINB9		9.69484	
ITGA7		9.682224	
HENMT1		9.659224	
UBE2W		9.65562	
ST14		9.65311	
RNF7		9.650845	
LHFPL6		9.618044	
TMEM121B		9.616559	
VWA1		9.605607	
RHOBTB2		9.600185	
TARP		9.559653	
VDAC3		9.553019	
CD40		9.545296	
GPR162		9.493673	
P2RY6		9.458264	
ETS1		9.450462	
SNX27		9.449103	
UBL3		9.426847	
MTX3		9.386289	
ZNF217		9.366098	
TREM2		9.360803	
ITPRIP		9.349041	
IDS		9.346812	
RSU1		9.281984	
WT1		9.221242	
NBPF15		9.214541	
TMEM216		9.187825	
TEAD3		9.179457	
FAM43A		9.175473	
TMEM38B		9.171164	
ADAM28		9.157517	
GPR84		9.148692	
SLC22A23		9.140205	
KCNJ12		9.105539	
IGLL5		9.0891695	
FAM214B		9.08003	
CYFIP1		9.073764	
CHIC2		9.058657	
BRI3		9.0483885	
ZNF841		9.036644	
BST1		9.018271	
UPB1		9.01517	
BCRP3		9.006463	
HRC		9.003324	
PREX1		8.988854	
B3GALNT1		8.963083	
HBEGF		8.952508	
SLC9A1		8.921402	
SLC6A8		8.907872	
HPCAL1		8.898852	
PEAK3		8.89682	
MT1G		8.891968	
MFSD2A		8.872095	
CCR9		8.841408	
RNASET2		8.841374	
CELSR1		8.8279505	
RAB11FIP1		8.815271	
TLR9		8.806226	
COL4A1		8.802733	
SHOX2		8.801959	
MANF		8.793821	
MTMR11		8.786089	
PEPD		8.786062	
ULK1		8.783939	
PLEKHA1		8.777004	
RGS14		8.776618	
GPBP1L1		8.754931	
MGLL		8.752949	
TIGAR		8.736778	
LOC101926892		8.717434	
SUCLG2		8.699857	
MAEL		8.696907	
UAP1		8.686628	
CLEC4M		8.667607	
NAPA		8.638265	
SMG8		8.63266	
ITGB7		8.614922	
RPL36AL		8.594997	
FCER1G		8.590073	
ZNF467		8.580158	
HLX		8.544423	
TUBB2A		8.539819	
CPNE5		8.53326	
GDNF		8.514049	
METTL7B		8.481531	
IFNGR1		8.456508	
DLX4		8.423254	
TOB2		8.416751	
PYM1		8.416484	
PALLD		8.37535	
TEX2		8.370533	
MIR1915HG		8.36685	
WIPI2		8.359283	
TRMT6		8.340877	
SOCS1		8.3346615	
KIF21B		8.308077	
FNDC5		8.295192	
BAZ1A		8.290272	
CTAG2		8.282825	
NFE4		8.279171	
HERPUD1		8.256513	
TPSAB1		8.241888	
TCL1B		8.234468	
MTIF3		8.204066	
UQCRHL		8.191876	
ZCCHC9		8.183749	
DNAJC15		8.181053	
LOC105373239		8.154845	
IRAG1		8.138356	
GLIPR1		8.133587	
HNMT		8.124667	
ARHGEF3		8.114393	
SERPIND1		8.107136	
IL6R		8.101214	
UBE2Q1		8.092209	
NENF		8.081628	
KYAT3		8.064811	
IL4R		8.038158	
CD52		8.012809	
ST3GAL6		7.996712	
DNAJB11		7.99296	
NPPC		7.9716935	
EXOSC4		7.958573	
GPRC5C		7.958299	
ZNF577		7.9495187	
ERRFI1		7.9458613	
ARF1		7.9189706	
PTPRE		7.907447	
TIMP1		7.9017863	
TMPRSS3		7.899692	
RNF145		7.898916	
CAPN3		7.8986917	
PNOC		7.8969984	
ADPGK		7.886105	
ZDHHC11B		7.867461	
RAB3D		7.864011	
KBTBD8		7.8626075	
PTGDR2		7.8605943	
CARD8-AS1		7.855743	
ANKRD13D		7.853972	
PKIB		7.843547	
MID1IP1		7.831451	
PTPRN2		7.8206496	
DCHS1		7.81041	
CUX2		7.8081203	
LOC105377785		7.7707605	
LIF		7.7595277	
KLHDC8B		7.7456017	
AIF1L		7.7328944	
SNAI3		7.72025	
CKM		7.712978	
CD276		7.7007546	
KLHDC7A		7.695003	
PIP5K1C		7.693893	
SUMO1P1		7.683851	
DDA1		7.6761847	
TYROBP		7.6687937	
KMO		7.657946	
ADGRG5		7.645309	
CD209		7.6407185	
CFAP73		7.6330304	
CFAP20DC		7.63169	
NIBAN2		7.602837	
YPEL5		7.60046	
MXRA8		7.60034	
CRACD		7.582526	
IER2		7.5667014	
PPP1R14A		7.556488	
TNFRSF10A		7.5545278	
GSK3A		7.5493007	
ZNF287		7.537271	
LSM1		7.5325418	
CLPTM1		7.523636	
CISH		7.5184307	
LOC107986820		7.5034876	
NDUFA6		7.4978952	
CTSS		7.4892015	
SLC36A4		7.4870467	
CPLX1		7.476157	
LOC105375615		7.465575	
ABHD17A		7.462284	
AVL9		7.4557185	
AP2S1		7.4523816	
EFEMP2		7.447484	
SIRPB2		7.437003	
FRMD3		7.4369216	
ZNF649		7.435334	
ABHD12B		7.430928	
PILRA		7.427041	
SNX3		7.4142747	
CDKN2D		7.4011254	
CEBPE		7.398946	
SP100		7.3984933	
AP2M1		7.3925066	
UBL5		7.390548	
CARD8		7.3873706	
MORC2		7.385893	
PLVAP		7.378909	
SSX1		7.3724957	
ATP1B3		7.3591623	
SCN3A		7.354652	
LRFN3		7.3518896	
APLP2		7.345561	
MAEA		7.3297215	
FXYD6		7.3279996	
YPEL3		7.3259406	
DOK7		7.3241367	
FGFBP2		7.3236885	
PLCB2		7.3125334	
TK2		7.309382	
DYNLL1		7.283161	
CSF1		7.2749233	
PIP4P2		7.2660465	
ZNF710		7.26335	
HSD11B1		7.2398357	
NAA60		7.226726	
PLA2G4A		7.218328	
FBLN2		7.216541	
FZD3		7.215424	
ACSL1		7.2080665	
LOC105370401		7.2033486	
SRXN1		7.17546	
TRAV29DV5		7.1546564	
DEXI		7.147019	
OLFM2		7.145866	
C19orf12		7.1458645	
RAB1A		7.129682	
TBC1D2		7.1277046	
MAGEA4		7.1252904	
EIF1B		7.1213174	
VENTX		7.1167674	
TSHR		7.1149373	
RABIF		7.1096697	
CFLAR		7.1006384	
FCRL1		7.086644	
ME2		7.083849	
MT1X		7.080389	
DDIT4L		7.0768366	
SH3BP5L		7.0711527	
INTS6		7.069196	
HCK		7.068008	
CTB-49A3.2		7.063925	
DUSP7		7.0606008	
TMEM229B		7.0546274	
SERTAD2		7.052744	
STK32B		7.027786	
NXN		7.0106354	
LOC101929128		6.998579	
PLXND1		6.9953113	
RFXANK		6.992707	
LAGE3		6.989523	
PLAU		6.9874554	
SUB1		6.9791493	
CALHM6		6.9763412	
CYGB		6.969161	
SSH1		6.9624057	
LOC101927745		6.954763	
ATP6V0C		6.952051	
GK5		6.935539	
TENM3		6.9297495	
BATF		6.9191766	
PDIA4		6.914934	
SLCO4C1		6.9145837	
GRN		6.9108095	
PTPRS		6.9104414	
TCF19		6.905331	
MAFA		6.8939767	
CHMP4B		6.8844304	
PRF1		6.8676586	
SIPA1L2		6.8661346	
HHIPL1		6.8595605	
CHTOP		6.8526583	
AGK		6.8441963	
CORO1A		6.841615	
RASA2		6.839034	
AZI2		6.833322	
CLTCL1		6.8327417	
MTF1		6.7956133	
ADM2		6.7947664	
LOC101929638		6.784487	
JOSD2		6.779648	
NCF1C		6.7743587	
ATP6V0E1		6.7706046	
OSTM1		6.7619066	
LOC105369565		6.760703	
NHSL2		6.7260747	
ZNF564		6.725872	
RASAL1		6.7224936	
GDF15		6.704931	
RAB44		6.702785	
LOC105369968		6.6855307	
PREP		6.6782885	
TSPAN14		6.670482	
FAM110B		6.6680946	
LAMTOR5		6.6651316	
ZMYND11		6.664302	
SFMBT2		6.6616125	
CX3CR1		6.6576424	
KLRK1-AS1		6.6414247	
IGKJ1		6.6282673	
PCDHGC4		6.620534	
KRT17		6.619456	
SERTAD3		6.6144958	
SMAD7		6.602954	
BET1		6.5925007	
BAG3		6.5893097	
CNIH4		6.5770736	
SLC35E1		6.5702085	
SLC25A4		6.5651035	
OAZ1		6.5616603	
SAR1B		6.5587106	
GTF2B		6.5349627	
BHLHA15		6.5122213	
HGSNAT		6.5076213	
KCNG2		6.5038643	
MRFAP1L1		6.5008936	
GP5		6.50065	
SLC35A1		6.4944506	
SLIT2		6.484005	
CNR2		6.4780188	
FLT4		6.4741797	
ZXDA		6.469934	
HORMAD1		6.453947	
SAP18		6.4494443	
APLP1		6.444337	
ULBP2		6.439125	
SLC36A1		6.438216	
HSPB7		6.4371977	
FCN1		6.4312687	
NUDT19		6.4308395	
VKORC1		6.4302354	
GPR171		6.4286237	
ZNF585B		6.42779	
EI24		6.409905	
NEK6		6.3970995	
PNMA8A		6.393005	
ADAM11		6.379988	
TMBIM6		6.372352	
SP140		6.3674335	
PNLDC1		6.3537073	
UBTD1		6.3302107	
CYP4F3		6.323694	
GMIP		6.3100977	
TEX11		6.2977624	
COL23A1		6.297233	
GALNT3		6.293843	
BRSK1		6.291308	
ADIPOR1		6.2888803	
MYO1F		6.281258	
GABARAP		6.2778726	
ADGRG3		6.266132	
DCSTAMP		6.260052	
SCUBE1		6.260041	
STX10		6.2489944	
MKNK2		6.2475543	
LACC1		6.246111	
EFHD2		6.2407336	
PRSS36		6.2322555	
MAN2B2		6.2289505	
DEGS1		6.2256565	
LOC100286906		6.224218	
DENND1C		6.215247	
ADRB1		6.2095428	
NDRG4		6.2047157	
TLR6		6.2028475	
TRAF3IP3		6.201706	
HAL		6.199897	
NEB		6.189686	
RESF1		6.187181	
F8		6.1712704	
STK17A		6.155312	
PRKCD		6.1543403	
WDR26		6.1516285	
GNLY		6.1471653	
GNAI2		6.144969	
H1-2		6.140319	
MPV17L2		6.137368	
PLEKHJ1		6.132845	
PLS1		6.118381	
KCNQ4		6.113613	
RPN1		6.1076403	
SRP19		6.106647	
OGG1		6.094469	
BAIAP3		6.0943007	
CALU		6.0925956	
PIGBOS1		6.078865	
PGF		6.072954	
SERPINB8		6.0608945	
KBTBD2		6.0409107	
LOC102723724		6.0388904	
WT1-AS		6.0328484	
GPR132		6.0324364	
PNPLA7		6.032073	
RASSF4		6.02644	
PDXK		6.024259	
MST1		6.0191345	
PAGE5		6.0153737	
ARHGAP30		6.013547	
MYH15		6.010041	
DGKG		5.993204	
CFAP92		5.9900556	
NPL		5.9867997	
DCAF8		5.9838953	
ABCG1		5.977021	
PHYHIP		5.973117	
ZNF274		5.970123	
RAB5A		5.9685707	
PAGE2B		5.966291	
NFE2		5.9635687	
TNFRSF10C		5.956097	
LOC107985436		5.9532084	
SLC25A37		5.9530253	
GTF3C6		5.9504275	
PLEC		5.9339795	
ACY3		5.929956	
LOC101928595		5.9298387	
S100A16		5.922234	
NT5DC2		5.917263	
CHUK		5.895716	
TNFRSF11A		5.8940053	
ZEB1		5.8927236	
LTA4H		5.892509	
HUS1		5.8896003	
DOCK4		5.8829536	
HLA-C		5.8733573	
GAS6		5.8731837	
TRMT12		5.870619	
MEPCE		5.8698173	
VPS37C		5.843783	
PGAP1		5.842975	
GPC4		5.839329	
OPA3		5.8356814	
SELL		5.83192	
SH3BGRL3		5.824477	
ELOF1		5.821918	
ZNF101		5.821687	
RBMS1		5.8131175	
CDIN1		5.811175	
UNC5B		5.7977366	
LPAR4		5.7683973	
RNASE1		5.7615967	
POP4		5.761498	
LOXHD1		5.7564983	
UCK2		5.751474	
GPBAR1		5.748977	
PPIB		5.748917	
CMTM6		5.7477407	
ENTPD1		5.744903	
FCHO2		5.743013	
IFRD1		5.7332506	
EMBP1		5.7235274	
FRRS1		5.722837	
UBE2E1		5.7186007	
MYT1L		5.713313	
MEIOC		5.7107725	
SEMA4C		5.7092137	
KDM7A		5.7073617	
TUBA1C		5.685906	
KPNA4		5.6857886	
TRPM8		5.6818657	
ZNF865		5.674623	
TYMP		5.6698346	
ST7		5.663455	
TLE3		5.6619167	
TAGAP		5.6595926	
PPM1A		5.648231	
HSD17B11		5.639557	
HIVEP1		5.6330404	
RAB5IF		5.629229	
SYNGR3		5.6245556	
ZDHHC23		5.6241407	
TNFAIP8L1		5.614435	
TMEM167A		5.6119676	
TRPC4AP		5.601109	
SEC61A1		5.5943723	
ODR4		5.582245	
PRRT4		5.5793996	
SLC8B1		5.573708	
NPTN		5.568004	
NKG7		5.567011	
STK11		5.5632424	
INSC		5.5575123	
PSEN1		5.553709	
SPEG		5.5453362	
CD300LF		5.5447073	
CCL25		5.538438	
PTPRH		5.5278144	
LOC100129034		5.524362	
YY2		5.5146985	
CYSLTR1		5.510283	
GADD45A		5.498755	
FIBCD1		5.491749	
PELO		5.491232	
ZNF124		5.48844	
ATG5		5.479798	
ABCA1		5.4764123	
GCLM		5.473402	
LOC102723342		5.472619	
OPN3		5.4712987	
INPP5J		5.4693346	
IRF2BP2		5.4662848	
TMEM127		5.46159	
ZC3H12A		5.4615183	
ARHGEF10L		5.461416	
MTMR6		5.455613	
CRTC1		5.4332333	
CDC42EP1		5.4323363	
RHEX		5.4295263	
NR4A3		5.4155493	
CD68		5.415303	
IQCE		5.4138055	
COLGALT1		5.4065175	
LSG1		5.4028277	
RNF2		5.397577	
RAB36		5.3960624	
LDLRAD2		5.3912096	
SYNM		5.3861012	
GGT1		5.3845496	
PIWIL2		5.3610153	
HECW2		5.3601885	
TUBA3D		5.3494854	
TCIRG1		5.346187	
ARHGEF1		5.3439155	
AQP1		5.3385777	
VIPR1		5.333771	
LINC02099		5.332397	
GLUL		5.3313823	
C20orf197		5.3248515	
GSR		5.317277	
BMS1P1		5.311932	
DCBLD1		5.306021	
IL10RB		5.3058414	
PHLDA1		5.3030515	
ZNF335		5.302072	
A2M		5.300012	
GTF3C3		5.299406	
MVP		5.299158	
TEX13C		5.286954	
SAMD10		5.27458	
CBLN3		5.2741623	
ADAT3		5.273008	
RGS16		5.253858	
ELL		5.2537217	
ZNF655		5.25296	
ANGEL2		5.2519045	
OLFML3		5.244035	
TSPOAP1		5.233476	
ARRDC3		5.2181973	
SKIL		5.2114806	
RDH10		5.21092	
DEPDC7		5.2105308	
NCKAP5L		5.2065682	
C3orf33		5.205247	
CDHR3		5.204724	
TOR1A		5.202587	
CDC14B		5.202294	
CRACDL		5.2012644	
SPATA2		5.201103	
IL1RN		5.200048	
PPP4C		5.194776	
DHX57		5.194602	
DHRS12		5.191914	
USP3		5.1859264	
ELOVL3		5.1849375	
G6PD		5.172329	
OTULINL		5.1703644	
VASP		5.1686697	
EID3		5.164192	
CMTM3		5.1612973	
SDHAF1		5.1596146	
RAP2B		5.158426	
DHX34		5.148763	
JAKMIP3		5.148186	
DUSP3		5.1480894	
GPR35		5.147155	
FASTKD5		5.130634	
GFOD1		5.1281624	
ALDH2		5.1220512	
NAXD		5.1191487	
PLAG1		5.1185317	
SSX3		5.110797	
GPAT2		5.105871	
ZNF587		5.105735	
ATP6V1A		5.0958667	
FAM167A		5.0934396	
TM2D2		5.0863376	
CEBPG		5.071769	
CDK20		5.060723	
MAP11		5.0317974	
SERINC1		5.031068	
PSMD6		5.029192	
ARF4		5.0235744	
ARHGAP26		5.0217004	
COPB2		5.017567	
DPH3		5.016472	
FCGR2B		5.015725	
CSNK1A1		5.011007	
LOC102724142		5.0095797	
SLC12A3		5.0062304	
NPTX2		5.002231	
NDST2		4.9817185	
NPPA		4.980107	
UBAP1		4.9744234	
ZNF746		4.9712777	
MCU		4.970746	
THSD7A		4.952557	
SLC34A2		4.951532	
LINC00865		4.949259	
CANT1		4.947788	
ALDH16A1		4.9463325	
NOC3L		4.938018	
CHP1P2		4.933441	
C6orf62		4.931366	
PGGT1B		4.917805	
ZBTB7B		4.9160314	
ATP2B3		4.9116416	
NDUFC1		4.9113727	
MAGEB2		4.9101405	
TP53BP2		4.906211	
LPAR2		4.902116	
TRIM55		4.900774	
UMODL1		4.8969374	
PRKCZ		4.8949666	
PLPP7		4.8931904	
SEC11C		4.8923106	
CARD6		4.8818564	
TWF2		4.8813114	
ITPRIPL2		4.874523	
MGAT4A		4.874062	
MLLT10		4.868824	
HSPB6		4.8688226	
U2AF2		4.8618064	
ATOH8		4.860735	
IKBKE		4.8605657	
CTNNB1		4.8579226	
SMAD3		4.854491	
SLC19A2		4.8488812	
IL23A		4.838854	
CLIC3		4.8365912	
SNAP23		4.8346105	
BSG		4.8328166	
DNAJA4		4.83261	
ATP6AP2		4.831303	
DGAT2		4.827553	
MRFAP1		4.8267756	
MED25		4.825766	
DENND4B		4.824423	
SVBP		4.82215	
LINC01605		4.8180285	
WNT10B		4.81802	
PRSS57		4.8127537	
ARHGEF4		4.809907	
BARX1		4.805209	
GZMM		4.802355	
SEC62		4.8005486	
COL6A1		4.7950473	
KRT80		4.7870173	
PTPRJ		4.78428	
PDE1B		4.7831993	
ZNF518A		4.7816615	
TNFAIP2		4.7770424	
IGF2R		4.761642	
ITGAM		4.755562	
BAG4		4.755416	
PDIA3		4.7529297	
UPK3A		4.7527122	
PRKCB		4.7517447	
ADRM1		4.745985	
AIFM3		4.7437844	
LINC00926		4.7384596	
RNF144B		4.73761	
TGFBR3L		4.7199664	
SSR3		4.7161674	
TM9SF2		4.713401	
LOC105371058		4.710414	
ZBTB7A		4.703956	
TMBIM1		4.6936703	
CD82		4.692977	
ORAI2		4.686602	
DISP3		4.6809435	
STK4		4.6729	
SCAMP5		4.6649814	
ZNF486		4.662291	
TRIB1		4.6622715	
SPOCK2		4.659764	
JUNB		4.6554127	
M6PR		4.6474223	
TOM1		4.6453705	
CD63		4.644464	
LEPR		4.643081	
PLIN4		4.6397653	
LILRA2		4.6397233	
DEPP1		4.639074	
ZNF333		4.632399	
CHMP1B		4.6261697	
TFAP2E-AS1		4.625247	
OBI1		4.620576	
DNAJC14		4.617598	
TMC8		4.6153536	
COA6		4.6135554	
ELMO2		4.6095395	
KDM6A		4.602168	
ARF3		4.599454	
CTSA		4.598114	
CRELD2		4.5942	
LOC105378951		4.5922384	
MFSD5		4.568923	
MEIKIN		4.568258	
RPS27		4.564765	
RAF1		4.559477	
TIPARP		4.550032	
UBE2K		4.5448875	
TNFAIP8L2		4.5442963	
